e1f,232,"大阪シティバス","","福島八丁目"
e1f,233,"大阪シティバス","","鷺洲"
e1f,234,"大阪シティバス","","桜島三丁目東"
e1f,235,"大阪シティバス","","野田阪神前"
e1f,236,"大阪シティバス","","福島区役所前"
e1f,237,"大阪シティバス","","吉野"
e1f,238,"大阪シティバス","","野田中学校前"
e1f,239,"大阪シティバス","","北野高校前"
e1f,23a,"大阪シティバス","","新北野三丁目"
e1f,23b,"大阪シティバス","","塚本二丁目"
e1f,23c,"大阪シティバス","","塚本駅前"
e1f,23d,"大阪シティバス","","花川"
e1f,23e,"大阪シティバス","","野里"
e1f,23f,"大阪シティバス","","中海老江"
e1f,240,"大阪シティバス","","姫島駅前"
e1f,241,"大阪シティバス","","姫島"
e1f,242,"大阪シティバス","","姫島五丁目"
e1f,243,"大阪シティバス","","西淀中学校前"
e1f,244,"大阪シティバス","","福町"
e1f,245,"大阪シティバス","","伝法"
e1f,246,"大阪シティバス","","新北野中学校前"
e1f,247,"大阪シティバス","","塚本小学校前"
e1f,248,"大阪シティバス","","塚本駅北口"
e1f,249,"大阪シティバス","","歌島一丁目"
e1f,24a,"大阪シティバス","","歌島二丁目"
e1f,24b,"大阪シティバス","","歌島三丁目"
e1f,24c,"大阪シティバス","","歌島橋"
e1f,24d,"大阪シティバス","","千舟一丁目"
e1f,24e,"大阪シティバス","","大和田一丁目"
e1f,24f,"大阪シティバス","","大和田三丁目"
e1f,25,"大阪シティバス","","豊崎神社前"
e1f,250,"大阪シティバス","","中島二丁目"
e1f,251,"大阪シティバス","","中島二丁目中"
e1f,252,"大阪シティバス","","中島二丁目東"
e1f,253,"大阪シティバス","","淀中学校前"
e1f,254,"大阪シティバス","","大和田"
e1f,255,"大阪シティバス","","大和田五丁目"
e1f,256,"大阪シティバス","","大和田四丁目"
e1f,257,"大阪シティバス","","大和田六丁目"
e1f,258,"大阪シティバス","","大和田橋"
e1f,259,"大阪シティバス","","大野"
e1f,25a,"大阪シティバス","","出来島"
e1f,25b,"大阪シティバス","","出来島大橋"
e1f,25c,"大阪シティバス","","佃六丁目"
e1f,25d,"大阪シティバス","","佃五丁目"
e1f,25e,"大阪シティバス","","佃三丁目"
e1f,25f,"大阪シティバス","","佃"
e1f,26,"大阪シティバス","","本庄西二丁目"
e1f,260,"大阪シティバス","","西淀川警察署前"
e1f,261,"大阪シティバス","","御幣島二丁目"
e1f,263,"大阪シティバス","","御幣島住宅前"
e1f,27,"大阪シティバス","","天神橋八丁目"
e1f,28,"大阪シティバス","","長柄西"
e1f,29,"大阪シティバス","","長柄東"
e1f,2a,"大阪シティバス","","毛馬橋"
e1f,2b,"大阪シティバス","","毛馬町二丁目"
e1f,2c,"大阪シティバス","","大東町"
e1f,2d,"大阪シティバス","","淀川区役所前"
e1f,2e,"大阪シティバス","","十三東"
e1f,2f,"大阪シティバス","","木川西二丁目"
e1f,3,"大阪シティバス","","十三"
e1f,30,"大阪シティバス","","木川東二丁目"
e1f,300,"大阪シティバス","","御幣島五丁目"
e1f,301,"大阪シティバス","","伝法一丁目"
e1f,302,"大阪シティバス","","高見小学校前"
e1f,303,"大阪シティバス","","高見一丁目中"
e1f,304,"大阪シティバス","","天神橋六丁目"
e1f,305,"大阪シティバス","","天神橋五丁目"
e1f,306,"大阪シティバス","","扇町"
e1f,307,"大阪シティバス","","寺町通り"
e1f,308,"大阪シティバス","","南森町"
